Title,Bedrooms,Bathrooms,cleaned_price,Full_Location,lat,lon,dist_to_lekki,dist_to_ikeja,Location,Is_Island,Prop_Type,Has_Pool,Has_BQ,New_Build,Bathroom_per_Bedroom,In_Estate,Neighborhood_Tier,Island_x_Beds,Luxury_Score
2 Bedroom Apartment,2,2,100000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
4 Bedroom Terraced Duplex,4,4,600000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Terrace,0,0,0,1.0,0,5,4,0
3 Bedroom Apartment,3,3,500000000.0,Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Flat,0,0,0,1.0,0,5,3,0
Lovely 2 Bedroom Apartment,2,2,90000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
Spacious 4 Bedroom Semi Detached Duplex,4,4,140000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Newly Built 4 Bedroom Semi Detached Duplex,4,4,180000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,1,1.0,0,4,4,1
Stunning 4 Bedroom Semi Detached Duplex,4,4,650000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Stunning 5 Bedroom Detached Duplex,5,5,420000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,600000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,550000000.0,Megamound Estate Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
2 Bedroom Maisonette,2,2,252000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,2,0
Contemporary 5 Bedroom Detached Duplex,5,5,390000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,0,370000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,5,0
Lovely 4 Bedroom Detached Duplex,4,4,300000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Lovely 2 Bedroom Apartment,2,2,380000000.0,Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Flat,0,0,0,1.0,0,5,2,0
Luxury 5 Bedroom Detached Duplex,5,5,350000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Contemporary 4 Bedroom Detached Duplex,4,4,850000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Detached Duplex With Bq,5,5,750000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
Contemporary 5 Bedroom Detached Duplex,5,5,800000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Lovely 4 Bedroom Semi Detached Duplex,4,4,170000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Detached Duplex,5,5,200000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Detached Duplex,0,0,950000000.0,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,0,0
6 Bedroom Detached Duplex,6,6,1700000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,0,0,1.0,0,5,6,0
Brand New 5 Bedroom Detached Duplex,5,5,5000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,0,1,1.0,0,5,5,1
4 Bedroom Detached Duplex,4,4,270000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Detached Duplex,4,4,230000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Lovely 5 Bedroom Detached Duplex,5,5,350000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Terraced Duplex,4,4,280000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
6 Bedroom Detached Duplex,6,6,1700000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,6,0
5 Bedroom Detached Duplex,5,5,380000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Lovely 3 Bedroom Apartment,3,3,480000000.0,Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Flat,0,0,0,1.0,0,5,3,0
4 Bedroom Townhouse,4,4,280000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,4,0
5 Bedroom Semi Detached Duplex,5,5,450000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex With Bq,5,5,350000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
3 Bedroom Apartment,3,3,350000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0
Lovely 4 Bedroom Semi Detached Duplex,4,4,250000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Contemporary 5 Bedroom Detached Duplex,5,5,380000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Stunning 5 Bedroom Detached Duplex,5,5,370000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Fully Detached Duplex,5,5,750000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,250000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,700000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Contemporary 4 Bedroom Detached Duplex,4,4,160000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Semi Detached Duplex With Bq,4,4,210000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
New 4 Bedroom Terraced Duplex,4,5,300000000.0,"Magodo Phase 2, Magodo Gra Phase 1 Ojodu Lagos",6.6180809,3.3777821,20.90484087396468,3.4188985746987233,Magodo,0,Terrace,0,0,0,1.25,0,4,0,0
4 Bedroom Semi Detached Duplex,4,4,160000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Penthouse,5,5,1500000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,1.0,0,5,5,0
1 Bedroom Apartment,1,1,80000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,1,0
Brand New 4 Bedroom Terrace Duplex,4,4,500000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,1,1.0,0,4,4,1
4 Bedroom Semi Detached Duplex,4,4,175000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
5 Bedroom Detached Duplex,5,5,190000000.0,Sangotedo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Contemporary 5 Bedroom Detached Duplex,5,5,300000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,820000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
4 Bedroom Detached Duplex With Bq,4,4,280000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
4 Bedroom Semi Detached Duplex,4,4,190000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Modern 5 Bedroom Detached Duplex,5,5,420000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Beautiful 4 Bedroom Penthouse,4,4,960000000.0,Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Other,0,0,0,1.0,0,5,4,0
Contemporary 4 Bedroom Semi Detached Duplex,4,4,160000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0
2 Bedroom Apartment,2,2,100000000.0,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
Luxury 5 Bedroom Detached Duplex,5,5,1500000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
5 Bedroom Detached Duplex,5,5,260000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Newly Built 4 Bedroom Terrace Duplex,4,4,100000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,1,1.0,0,4,4,1
Lovely 2 Bedroom Apartment,2,2,180000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
4 Bedroom Semi Detached Duplex,4,4,180000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
3 Bedroom Penthouse,3,3,360000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,3,0
Lovely 4 Bedroom Semi Detached Duplex,4,4,210000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
Brand New 4 Bedroom Semi Detached Duplex,4,4,180000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,1,1.0,0,4,4,1
Lovely 6 Bedroom Detached Duplex,5,5,700000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Contemporary 4 Bedroom Semi Detached Duplex,4,4,130000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,4,0
4 Bedroom Terrace Duplex,4,4,150000000.0,New Road Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0
4 Bedroom Semi Detached Duplex,4,4,180000000.0,Agungi Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0
2 Bedroom Apartment,2,2,100000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Flat,0,0,0,1.0,0,4,2,0
Contemporary 5 Bedroom Detached Duplex,5,5,380000000.0,Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0
Newly Built 10 Bedroom Detached Duplex,10,0,195000000.0,"First Unity Estate, Badore Ajah Lagos",6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,1,0.0,0,4,10,1
Spacious 3 Bedroom Terraced Duplexes With Bq,3,0,850000000.0,Agungi Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,0.0,0,4,3,0
Storey Building,5,0,360000000.0,Off Falolu Street Surulere Lagos,6.4855737,3.3539907,12.645023012159905,12.856266720612215,Surulere,0,Other,0,0,0,0.0,0,4,0,0
Lovely 4 Bedroom Terraced Duplex,4,0,90000000.0,"Abraham Adesanya, Ajah Lagos",6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Terrace,0,0,0,0.0,0,4,4,0
1 Bedroom And Palour In Ikoyi,1,1,5000000.0,Dr Adewale Oshin Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,1,0
4 Bed Fully Detached Duplex With Office & Bq,4,0,350000000.0,Gra Scheme 1 Oko Oba Agege Lagos,6.6252516,3.3112096,25.67415712845598,5.155317650569243,Agege,0,Detached Duplex,0,1,0,0.0,0,4,0,0
4 Bedroom Terrace Duplex,4,0,125000000.0,"Hrc Estate, Harris Drive Vgc Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,0.0,0,4,4,0
5 Bedroom Detached Duplex With Bq,5,0,170000000.0,"Abiola Estate, Ayobo Ipaja Lagos",6.6072725,3.2842771,26.344770640138858,7.458481118377319,Ipaja,0,Detached Duplex,0,1,0,0.0,0,2,0,0
Mixed Used 4 Bedroom Detached+block Of Flats,4,0,250000000.0,"Off Kudirat Abiola Way, Oregun Ikeja Lagos",6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Detached Duplex,0,0,0,0.0,0,5,0,0
Cornerpiece 5 Bedroom Terraced Duplex With Bq,5,0,195000000.0,"Elegushi, Ikate Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,0.0,0,4,5,0
4 Flats Of 3 Bedroom,3,0,200000000.0,"Unity Estate, Off Isiba Oluwo, Egbeda Alimosho Lagos",6.5843882,3.2575876,27.144835989600626,10.56259673623399,Alimosho,0,Flat,0,0,0,0.0,0,4,0,0
School,0,0,340000000.0,"Saliat B/s Off Idimu Road, Egbeda Alimosho Lagos",6.5843882,3.2575876,27.144835989600626,10.56259673623399,Alimosho,0,Other,0,0,0,0.0,0,4,0,0
Spacious 3 Bedroom Apartment With Bq,3,0,195000000.0,Yaba Lagos,6.5114693,3.3699982,12.327418636428005,10.196897835571317,Yaba,0,Flat,0,1,0,0.0,0,4,0,0
Spacious 4 Bedroom Bungalow With Bq,4,0,45000000.0,Awoyaya Ibeju Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Bungalow,0,1,0,0.0,0,4,4,0
4 Bedroom Semi Detached Duplex,4,0,600000000.0,"Off Admiralty Road, Lekki Phase 1 Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,4,0
Structured 2 Units Of Duplex On 700sqm,0,0,750000000.0,"Immam Dauda Street, Surulere Lagos",6.4855737,3.3539907,12.645023012159905,12.856266720612215,Surulere,0,Duplex,0,0,0,0.0,0,4,0,0
Multi Purpose Commercial Building,0,0,2000000000.0,Festac Town Amuwo Odofin Lagos,6.4682727,3.2839374,19.84483914421681,16.54964372319179,Festac,0,Other,0,0,0,0.0,0,4,0,0
5 Bedroom Detached Duplex In 2 Floors+ Bq's,2,0,1250000000.0,"Nicon Town Estate, Zone C, Ikate Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,0.0,0,4,2,0
Mixed Used 4 Units Of 3 Bedroom Flat,3,0,380000000.0,"Off Shoprite Road,cbd, Alausa Ikeja Lagos",6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Flat,0,0,0,0.0,0,5,0,0
Filling Station,0,0,650000000.0,"Igando, Lasu Road, Alimosho Lagos",6.5843882,3.2575876,27.144835989600626,10.56259673623399,Alimosho,0,Other,0,0,0,0.0,0,4,0,0
Spacious 4 Bedroom Detached Duplex,4,0,350000000.0,Ogba Lagos,6.632608,3.3407753,24.350383789462544,3.607540599553692,Ogba,0,Detached Duplex,0,0,0,0.0,0,4,0,0
5 Bedroom Semi Detached Duplex With Bq,5,0,350000000.0,Ikeja Gra Ikeja Lagos,6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Detached Duplex,0,1,0,0.0,0,5,0,0
3 Bedroom Flat,3,0,90000000.0,Mende Maryland Lagos,6.5731894,3.3699482,17.11608804854042,3.7647448990907106,Maryland,0,Flat,0,0,0,0.0,0,4,0,0
5 Bedroom Fully Detached Duplex With 2 Bq,5,0,350000000.0,Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,0.0,0,4,5,0
Solid Built 13 Rooms Twin Duplex/3 Bedroom Bungalow,10,0,550000000.0,"Off Oba Akran, Oba Akran Ikeja Lagos",6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Bungalow,0,0,0,0.0,0,5,0,0
Well Built 2 Bedroom Penthouse Flat,2,0,100000000.0,"Off Nike Art Gallery, Ikate Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,0.0,0,4,2,0
4 Bedroom Detached Duplex With 2 Bq,4,0,300000000.0,"Nacomyo Avenue, Off Lekki County Road, Ikota Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,0.0,0,4,4,0
Newly Built 5 Bedroom Detached Duplex,5,0,850000000.0,Lakeview Park Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,1,0.0,0,4,5,1
Magnificent 6 Bedroom Fully Detached Duplex,6,0,390000000.0,Freedom Way Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,6,0
2 Bedroom Apartment With Elevator,2,0,450000000.0,Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Flat,0,0,0,0.0,0,5,2,0
Brand New 14 Units Of 4 Bedroom Terraces + Bq,4,0,180000000.0,Spg Road Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,1,0.0,0,4,4,1
Lovely Waterfront 4 Bedroom Detached Duplex,4,0,800000000.0,Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,4,0
Standard 4 Bedroom Detached Duplex With Bq,4,0,800000000.0,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742378,Victoria Island,1,Detached Duplex,0,1,0,0.0,0,5,4,0
Neatly Built 4 Bedroom Apartment,3,0,350000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,0.0,0,4,3,0
Spacious 5 Bedroom Detached Duplex,5,0,325000000.0,"Westend Estate, Ikota Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,5,0
Well Structured 4 Bedroom Detached Duplex With Bq,4,0,290000000.0,"Silicon Valley Estate, Ologolo Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,0.0,0,4,4,0
Spacious 3 Bedroom Terraced Duplex With Bq,3,0,180000000.0,Off Nike Art Gallery Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,0.0,0,4,3,0
Newly Built 4 Bedroom Detached Duplex With Bq,4,0,480000000.0,Adeniyi Jones Ikeja Lagos,6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Detached Duplex,0,1,1,0.0,0,5,0,1
Neatly Built 4 Bedroom Semi Detached+ A Maids Room,4,0,600000000.0,"Off Admiralty Road, Lekki Phase 1 Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,4,0
Solid Block Of 4 Units Of 2 Bedroom Flats,0,0,70000000.0,"Awoyaya, Gbetu, Back Of Mayfair Eputu Ibeju Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,0.0,0,4,0,0
Brand New Serviced 2 Bedroom Flat,2,2,180000000.0,Behind Primewater Gardens Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,1,4,2,2
Magnificent 5 Bedrooms Detached Duplex,5,0,150000000.0,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.534919075870757,Ajah,1,Detached Duplex,0,0,0,0.0,0,4,5,0
Well Built Commercial Building,0,0,900000000.0,"Along Fola Osibo Street, Lekki Phase 1 Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,0,0
Neatly Built 4 Semi Detached Duplex,4,0,100000000.0,Roxbury Estate 2 Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,0.0,0,4,4,0
2 Bedroom Apartment,2,0,82000000.0,"Chevron Toll Gate, Chevron Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,0.0,0,4,2,0
5 Units Of 3 Bedroom Flat,3,0,120000000.0,"Okunola, Egbeda Alimosho Lagos",6.5843882,3.2575876,27.144835989600626,10.56259673623399,Alimosho,0,Flat,0,0,0,0.0,0,4,0,0
Roomself Contain,1,0,23000000.0,"Goodnews Estate, Bankole Road, Ibeju Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,1,0
Bungalow On 560sqm,0,0,130000000.0,Oregun Ikeja Lagos,6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Bungalow,0,0,0,0.0,0,5,0,0
For Sale 4 Bedroom Duplex At Adeniyi Jones Ikeja,4,4,460000000.0,Adeniyi Jones Ikeja Lagos,6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Duplex,0,0,0,1.0,0,5,0,0
4 Bedroom Duplex,4,4,460000000.0,Magodo Gra Phase 1 Ojodu Lagos,6.6180809,3.3777821,20.90484087396468,3.4188985746987233,Magodo,0,Duplex,0,0,0,1.0,0,4,0,0
4 Bedroom Semi Detached Duplex With Bq,4,4,125000000.0,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
Luxury 2 Bedroom Apartment,2,2,290000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0
Newly Built 3 Bedroom Apartment,3,3,140000000.0,Opebi Ikeja Lagos,6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Flat,0,0,1,1.0,0,5,0,1
Newly Built 5 Bedroom Detached Duplex With Bq,5,5,5000000.0,Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,1,1,1.0,0,5,5,1
4 Bedroom Detached Duplex With Bq,4,4,500000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
Luxurious 4 Bedroom Semi Detached Duplex With Bq,4,4,180000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
5 Bedroom Detached Duplex With Bq,5,5,820000000.0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0
Luxury 5 Bedroom Detached Duplex With Pool,5,5,980000000.0,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1
4 Bedroom Detached Duplex With Bq,4,4,240000000.0,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,4,0
